interest,scoring_low,monthly_payment,f1,f2,earlies_credit_mon,region,class,total_loan,initial_list_status,employer_type,f4,user_id,use,is_default,pub_dero_bankrup,f0,censor_status,industry,scoring_high,work_year,debt_loan_ratio,policy_code,f3,title,year_of_loan,del_in_18month,recircle_u,early_return_amount_3mon,recircle_b,early_return,loan_id,post_code,early_return_amount,house_exist,issue_date_y,issue_date_m,issue_date_diff
10.790999999999999,540.0,498.15,0.0,4.0,5-Mar,8,1,13636.363640000001,0,2,6.0,249629,4,0,0.0,7.0,2,12,675.0,1,13.70181818,1,11.0,4,3,0,74.0,44.5,14132.307690000001,3,1049629,143,445,1,2014,4,2496
15.389000000000001,710.0,683.46,0.0,14.0,Aug-98,8,2,20000.0,1,0,6.0,222616,0,0,1.0,4.0,1,1,828.3333332999999,10,18.91,1,11.0,0,3,1,81.57692308,0.0,8076.9230769999995,0,1022616,275,0,1,2015,2,2802
17.137999999999998,741.8181818,699.01,,,Apr-96,8,3,18181.818180000002,1,2,,245754,0,0,0.0,,2,1,927.2727273,4,21.52,1,,0,3,0,97.35384615,318.6,14412.692309999999,1,1045754,143,1062,1,2010,9,1188
13.65,725.0,85.02,0.0,5.0,Dec-83,27,2,2727.272727,0,0,18.0,220445,0,1,0.0,5.0,0,2,785.4166667000001,10,3.984545455,1,32.0,0,3,1,29.44615385,60.5,10534.46154,1,1020445,500,605,0,2014,4,2496
15.31,618.1818182,452.63,0.0,23.0,May-00,8,2,15363.636359999999,1,5,10.0,219937,4,1,0.0,2.0,0,1,721.2121212000001,8,17.47272727,1,14.0,4,3,1,23.42307692,0.0,1480.615385,0,1019937,273,0,0,2012,11,1980
8.789,807.2727272999999,469.98,0.0,4.0,9-Dec,13,0,15000.0,0,3,6.0,239686,0,0,0.0,3.0,0,8,941.8181818,5,25.28727273,1,13.0,0,3,0,35.7,974.0,19528.615380000003,3,1039686,25,4870,1,2017,4,3592
14.049000000000001,568.6363636,405.08,0.0,34.0,Jan-94,14,3,15272.72727,0,2,8.0,229469,0,1,1.0,7.0,2,5,710.7954545,10,25.41272727,1,15.0,0,5,1,49.9,0.0,13673.0,0,1029469,66,0,1,2014,6,2557
15.389000000000001,680.0,683.46,0.0,3.0,1-Jul,13,2,18181.818180000002,1,2,4.0,218021,0,0,0.0,3.0,1,3,793.3333332999999,2,12.30909091,1,6.0,0,3,3,82.5,0.0,5788.0,3,1018021,62,5869,1,2015,5,2891
10.296,552.2727272999999,658.95,0.0,5.0,Jul-00,0,1,23636.36364,1,0,8.0,214689,0,0,0.0,5.0,1,9,598.2954545,3,16.06363636,1,13.0,0,3,0,63.6,2419.2,25564.0,3,1014689,616,8064,0,2017,2,3533
10.989,769.0909091,225.84,0.0,6.0,9-Aug,19,1,7000.0,0,0,4.0,224149,3,0,0.0,4.0,0,2,961.3636364,5,11.04,1,6.0,3,3,0,56.07692308,162.2,3645.0,3,1024149,53,1622,2,2015,4,2861
17.27,600.0,599.96,0.0,13.0,3-Aug,26,3,28363.636360000004,0,0,11.0,228944,0,0,0.0,7.0,1,13,750.0,1,17.10545455,1,16.0,0,5,0,84.36923077,265.4,20116.0,1,1028944,177,1327,1,2016,4,3227
10.503,670.0,264.94,0.0,12.0,1-Dec,0,1,14181.818180000002,1,0,4.0,218478,0,0,0.0,3.0,1,1,781.6666667000001,10,14.5,1,5.0,0,5,1,96.9,0.0,31098.461539999997,0,1018478,119,0,0,2014,10,2679
11.99,544.0909091,332.1,0.0,5.0,1-Dec,8,2,10000.0,1,0,5.0,231858,0,0,1.0,5.0,0,12,589.4318182,10,11.70545455,1,15.0,0,3,0,52.61538462,783.6,8108.307692,0,1031858,205,3918,0,2016,5,3257
16.115,548.1818182,272.07,0.0,5.0,Nov-00,6,2,12572.72727,0,0,15.0,236673,0,0,0.0,10.0,2,12,639.5454545,10,17.75454545,1,30.0,0,5,0,52.0,1283.1,10756.61538,3,1036673,8,4277,1,2015,4,2861
11.99,645.4545455,498.15,0.0,5.0,2-Aug,0,1,16363.636359999999,0,0,13.0,208737,0,0,0.0,9.0,2,9,806.8181818,1,18.66545455,1,15.0,0,3,0,92.76923077,949.6,14100.0,1,1008737,308,4748,1,2014,4,2496
16.686,670.0,957.95,0.0,12.0,3-May,27,4,26300.0,1,3,15.0,240862,0,0,0.0,10.0,1,2,725.8333332999999,3,32.53090909,1,25.0,0,3,0,74.7,670.4,36594.92308,3,1040862,94,6704,0,2015,1,2771
16.489,560.4545455,173.31,0.0,14.0,6-May,14,2,5909.0909090000005,1,3,8.0,223033,0,0,0.0,5.0,1,0,700.5681818,1,13.89272727,1,13.0,0,3,0,59.16923077,86.7,3487.0769229999996,3,1023033,116,867,1,2015,1,2771
9.891,790.9090909,392.81,0.0,25.0,Aug-96,7,1,10909.090909999999,1,3,10.0,242726,4,0,0.0,4.0,0,4,988.6363636,8,43.08,1,19.0,4,3,0,29.29230769,463.3,19348.0,2,1042726,265,4633,0,2015,7,2952
12.591,725.4545455,205.04,0.0,6.0,Sep-99,35,2,6000.0,1,0,14.0,217697,0,0,0.0,6.0,1,3,846.3636364,7,20.67272727,1,26.0,0,3,1,68.3,264.8,8431.153846,3,1017697,397,1324,2,2015,2,2802
11.690999999999999,609.0909091,404.27,0.0,4.0,9-Oct,19,2,13090.909090000001,0,4,1.0,203204,0,0,0.0,2.0,1,4,710.6060606000001,7,11.65,1,2.0,0,3,0,92.18461538,357.2,4659.692308,3,1003204,387,1786,1,2016,2,3167
9.17,741.8181818,573.83,0.0,5.0,Oct-98,7,1,18000.0,1,0,9.0,204192,0,0,0.0,9.0,1,0,865.4545455,0,17.38,1,13.0,0,3,0,78.2,113.8,32850.0,1,1004192,9,1138,0,2015,9,3014
7.579,856.3636364,277.45,0.0,6.0,Jan-92,2,0,9000.0,0,0,12.0,225936,4,1,0.0,11.0,0,8,999.0909091,10,23.57181818,1,27.0,4,3,0,21.8,0.0,23148.0,3,1025936,750,2026,0,2015,7,2952
12.089,665.0,261.88,0.0,2.0,3-Feb,39,1,8727.272727,1,0,4.0,221697,0,1,0.0,5.0,0,6,775.8333332999999,10,27.1,1,8.0,0,3,0,87.98461538,0.0,6333.230769,0,1021697,853,0,0,2014,7,2587
7.138999999999999,585.0,229.84,0.0,13.0,4-Apr,27,0,8181.818181999999,0,0,2.0,205897,4,0,1.0,3.0,0,4,633.75,4,17.65,1,6.0,4,3,0,51.32307692,0.0,8165.538462,3,1005897,469,2168,2,2016,1,3136
19.327,548.1818182,191.37,,8.0,1-Oct,19,3,5325.0,1,0,7.0,213345,0,0,1.0,6.0,1,5,593.8636364,0,14.81454545,1,14.0,0,3,0,25.84615385,0.0,1234.0,0,1013345,259,0,1,2015,5,2891
6.49,654.5454545,275.81,0.0,4.0,Jun-85,13,0,9818.181818000001,0,1,8.0,214695,4,0,0.0,5.0,1,4,709.0909091,10,19.83,1,14.0,4,3,0,18.57692308,971.1,156806.0,3,1014695,25,3237,2,2016,3,3196
18.49,758.1818182,436.79,0.0,2.0,Aug-96,8,3,13090.909090000001,0,0,9.0,210542,12,0,0.0,6.0,0,2,947.7272727,10,5.3636363639999995,1,11.0,46,3,0,61.84615385,410.9,6489.0,1,1010542,139,4109,1,2013,2,2072
10.087,609.0909091,651.13,0.0,3.0,Nov-97,3,1,18568.181819999998,1,0,5.0,217447,0,0,0.0,4.0,1,10,761.3636364,9,9.97,1,10.0,0,3,0,81.87692308,0.0,26203.84615,0,1017447,185,0,0,2015,7,2952
23.67,675.0,1054.15,0.0,3.0,Mar-00,3,4,31818.181819999998,0,1,3.0,228730,0,0,0.0,4.0,1,2,843.75,5,14.18,1,9.0,0,5,2,64.1,0.0,30865.384619999997,0,1028730,4,0,2,2017,7,3683
7.138999999999999,785.4545455,318.71,0.0,13.0,1-May,7,0,10400.0,0,1,11.0,249521,0,0,0.0,8.0,0,4,916.3636364,9,34.92,1,18.0,0,3,0,24.6,0.0,11653.0,0,1049521,236,0,1,2016,3,3196
8.091000000000001,613.6363636,158.98,0.0,5.0,Jun-88,8,1,5000.0,0,0,12.0,213534,4,0,2.0,5.0,0,1,715.9090909,3,8.990909091,1,25.0,4,3,0,21.69230769,0.0,6853.846154000001,0,1013534,157,0,1,2016,8,3349
16.425,741.8181818,448.94,0.0,7.0,Oct-93,8,3,12375.0,1,2,8.0,212080,5,0,0.0,7.0,0,5,927.2727273,0,20.14909091,1,9.0,38,3,0,75.78461538,0.0,10340.61538,0,1012080,166,0,1,2013,8,2253
14.895,631.8181818,328.61,,4.0,Feb-86,19,3,10118.18182,1,0,3.0,202073,0,0,0.0,5.0,1,5,789.7727272999999,4,14.94545455,1,6.0,0,3,0,23.69230769,0.0,1777.0,0,1002073,53,0,0,2015,12,3105
12.29,560.4545455,671.74,0.0,17.0,Apr-86,4,2,24545.45455,0,1,4.0,225449,0,0,0.0,2.0,1,4,607.1590909,10,9.433636364,1,7.0,0,5,1,88.30769231,0.0,22795.23077,0,1025449,5,0,1,2015,8,2983
15.905999999999999,725.4545455,230.49,,3.0,2-Sep,30,2,6700.0,1,1,13.0,236697,0,0,1.0,10.0,0,4,846.3636364,6,13.13454545,1,20.0,0,3,0,66.0,0.0,10577.53846,0,1036697,353,0,1,2016,3,3196
10.087,823.6363636,745.97,0.0,20.0,Apr-83,0,1,23400.0,1,3,12.0,223924,5,0,0.0,5.0,1,10,892.2727273,0,30.39272727,1,33.0,6,3,0,21.3,0.0,12964.61538,0,1023924,468,0,1,2015,2,2802
8.459,796.3636364,717.46,0.0,3.0,Jul-95,14,0,25090.90909,0,0,20.0,209580,0,0,0.0,8.0,1,1,929.0909091,10,5.738181817999999,1,42.0,0,3,0,29.61538462,0.0,25398.0,0,1009580,161,0,2,2014,10,2679
12.617,600.0,263.7,0.0,8.0,7-Sep,13,1,8000.0,0,0,5.0,228486,4,0,1.0,5.0,1,4,750.0,10,9.363636364,1,14.0,4,3,1,43.10769231,0.0,7551.384615000001,0,1028486,141,0,0,2016,2,3167
7.99,705.0,188.0,0.0,6.0,4-Sep,8,0,6545.4545450000005,0,0,5.0,217779,0,0,0.0,4.0,0,7,763.75,10,4.609090909,1,7.0,0,3,0,39.30769231,0.0,9912.0,0,1017779,134,0,1,2017,3,3561
17.56,609.5454545,628.87,0.0,3.0,Jan-90,0,3,27272.72727,1,0,3.0,234079,0,0,0.0,4.0,2,0,660.3409091,2,12.32727273,1,5.0,299,5,0,80.49230769,0.0,13238.61538,0,1034079,0,0,0,2013,8,2253
6.489,700.0,309.74,0.0,14.0,Dec-93,8,0,11818.18182,0,1,11.0,228034,0,0,0.0,5.0,1,9,816.6666667000001,10,18.5,1,16.0,0,3,0,76.96153846,0.0,45764.92308,0,1028034,157,0,0,2017,6,3653
21.18,609.0909091,407.33,0.0,6.0,3-Mar,14,4,16363.636359999999,0,4,18.0,203188,4,1,0.0,15.0,2,10,710.6060606000001,10,29.13,1,24.0,2,5,0,44.30769231,0.0,17334.46154,0,1003188,64,0,1,2016,3,3196
10.99,572.7272727000001,260.85,0.0,9.0,Feb-00,26,1,13090.909090000001,0,2,10.0,232182,0,0,0.0,3.0,0,0,715.9090909,10,8.738181818,1,19.0,0,5,1,35.76923077,0.0,6177.230769,0,1032182,245,0,0,2015,10,3044
12.897,618.1818182,182.86,0.0,5.0,Oct-97,8,2,6293.181818,1,0,5.0,234660,0,1,0.0,6.0,2,5,772.7272727000001,1,28.49090909,1,12.0,34378,3,0,75.23076923,0.0,12116.46154,0,1034660,620,0,1,2013,8,2253
13.189,622.7272727000001,232.47,0.0,9.0,4-Apr,12,1,7636.363636,1,0,10.0,213636,7,0,0.0,12.0,1,7,674.6212121,10,19.43636364,1,22.0,8,3,0,60.46153846,0.0,11222.0,0,1013636,223,0,1,2015,2,2802
7.97,735.0,375.88,0.0,10.0,1-Mar,40,0,9818.181818000001,0,0,8.0,242317,2,0,0.0,3.0,1,0,918.75,3,23.17090909,1,8.0,5,3,0,16.61538462,0.0,5547.0,0,1042317,837,0,0,2017,12,3836
5.32,663.6363636,843.22,0.0,7.0,Jul-00,14,0,25454.54545,0,2,8.0,202928,2,0,0.0,2.0,1,2,774.2424242000001,7,4.17,1,12.0,5,3,0,9.346153846,0.0,5805.692308,0,1002928,63,0,0,2015,11,3075
11.690999999999999,774.5454545,673.79,0.0,12.0,Nov-00,23,2,18181.818180000002,0,0,7.0,206697,0,0,0.0,5.0,1,5,839.0909091,10,11.72454545,1,16.0,0,3,0,20.12307692,0.0,4898.076923,0,1006697,104,0,0,2015,1,2771
9.064,609.0909091,314.48,0.0,10.0,5-Mar,18,1,10909.090909999999,0,1,4.0,201554,0,0,2.0,3.0,0,3,710.6060606000001,3,3.7063636360000003,1,5.0,0,3,0,58.5,0.0,11558.76923,0,1001554,26,0,0,2016,10,3410
6.4079999999999995,668.1818182,371.19,0.0,29.0,4-Oct,24,0,14181.818180000002,0,0,3.0,208034,4,1,0.0,4.0,0,2,779.5454545,1,29.11818182,1,10.0,4,3,0,49.1,0.0,13490.615380000001,0,1008034,628,0,2,2014,9,2649
13.66,725.4545455,238.09,0.0,3.0,Jul-99,35,2,7636.363636,1,0,8.0,222934,0,0,0.0,5.0,1,5,846.3636364,10,22.33090909,1,13.0,0,3,0,102.8076923,0.0,7199.230769,0,1022934,835,0,0,2014,11,2710
8.253,680.0,255.04,0.0,18.0,4-Aug,13,1,8727.272727,0,1,5.0,206637,0,0,0.0,8.0,2,1,850.0,5,21.55636364,1,15.0,0,3,0,59.07692308,0.0,21776.53846,0,1006637,455,0,0,2015,10,3044
11.466,710.0,218.2,0.0,11.0,5-Oct,8,2,6500.0,1,0,15.0,249095,0,1,1.0,15.0,2,1,887.5,2,21.84545455,1,34.0,0,3,0,29.61538462,0.0,13250.76923,0,1049095,473,0,2,2017,3,3561
7.11,730.0,187.75,0.0,9.0,6-Sep,4,0,4909.0909090000005,1,0,3.0,225081,0,0,0.0,5.0,0,4,912.5,4,20.16,1,7.0,28,3,0,29.07692308,0.0,10931.84615,0,1025081,160,0,2,2013,9,2284
9.93,580.9090909,902.57,0.0,27.0,Feb-86,8,1,28000.0,1,1,13.0,206512,4,0,0.0,8.0,1,1,677.7272727000001,5,9.613636364,1,27.0,4,3,0,25.10769231,0.0,25811.53846,0,1006512,134,0,1,2017,7,3683
15.389000000000001,755.0,372.21,0.0,5.0,10-Jun,45,2,16000.0,0,0,2.0,234542,0,0,0.0,5.0,1,12,817.9166667000001,2,10.03909091,1,8.0,0,5,0,13.03076923,0.0,2428.0,0,1034542,418,0,1,2016,1,3136
9.576,564.5454545,323.45,0.0,2.0,Apr-84,26,1,12272.72727,0,1,8.0,241721,4,0,0.0,4.0,1,0,658.6363636,5,12.17272727,1,14.0,4,5,1,91.5,0.0,38777.53846,0,1041721,42,0,0,2015,12,3105
13.33,750.0,343.84,0.0,7.0,3-Feb,2,2,15000.0,0,0,8.0,240114,0,1,0.0,6.0,2,11,937.5,3,21.34909091,1,21.0,0,5,0,29.07692308,0.0,20145.0,0,1040114,230,0,0,2015,8,2983
12.837,589.0909091,752.05,0.0,18.0,3-May,44,1,24818.181819999998,1,0,4.0,232760,4,0,1.0,2.0,2,0,638.1818182,4,18.29,1,9.0,4,3,0,37.15384615,0.0,7936.0,0,1032760,336,0,0,2014,8,2618
9.135,785.4545455,596.99,0.0,7.0,Mar-99,35,1,28000.0,1,2,6.0,237116,0,0,0.0,4.0,1,2,981.8181818,10,16.12636364,1,9.0,0,5,0,88.0,0.0,51983.0,0,1037116,271,0,0,2014,9,2649
13.58,613.6363636,214.04,0.0,12.0,9-Dec,32,2,7445.4545450000005,0,1,4.0,215579,4,1,0.0,2.0,1,5,664.7727272999999,0,18.13909091,1,11.0,4,3,0,51.04615385,141.6,4704.230769,3,1015579,498,1416,1,2018,5,3987
15.380999999999998,540.0,571.17,0.0,18.0,13-Jul,10,3,13090.909090000001,0,1,5.0,249862,0,1,0.0,6.0,2,1,630.0,3,33.97272727,1,11.0,0,3,0,48.9,0.0,12120.0,3,1049862,13,5647,1,2017,11,3806
17.991,660.0,347.44,,6.0,Apr-96,13,3,8500.0,0,0,8.0,206814,0,0,0.0,7.0,2,11,770.0,10,26.2,1,15.0,0,3,2,60.0,0.0,7902.461538,0,1006814,51,0,0,2017,3,3561
16.29,710.0,211.81,0.0,0.0,Apr-79,8,3,6000.0,1,2,4.0,213931,5,0,0.0,4.0,1,1,769.1666667000001,1,2.0272727269999997,1,7.0,6,3,0,22.07692308,110.8,3033.2307690000002,0,1013931,136,1108,1,2014,7,2587
20.889,576.8181818,907.73,0.0,10.0,3-Feb,0,3,31818.181819999998,0,0,11.0,223897,0,0,0.0,7.0,2,0,721.0227272999999,3,16.15909091,1,22.0,0,5,0,72.15384615,1170.0,34579.0,1,1023897,616,3900,0,2017,2,3533
11.14,640.9090909,328.06,0.0,2.0,May-93,13,1,11818.18182,0,0,18.0,228621,3,1,0.0,12.0,0,7,801.1363636,10,17.21454545,1,21.0,2461,3,0,63.41538462,424.6,20063.0,3,1028621,141,2123,1,2012,10,1949
19.305,752.7272727000001,573.45,0.0,14.0,Sep-92,22,3,21000.0,0,4,7.0,210830,2,0,0.0,6.0,2,1,878.1818182,0,27.22909091,1,11.0,5,5,0,61.16923077,0.0,16947.53846,0,1010830,404,0,0,2017,12,3836
7.282,672.7272727000001,184.23,,,Feb-77,8,0,4909.0909090000005,1,3,,249136,0,0,0.0,,2,0,840.9090909,5,20.37,1,,193,3,0,46.8,254.4,36977.23077,1,1049136,221,1272,1,2012,7,1857
19.316,548.1818182,163.51,,,3-Jan,8,4,6500.0,1,1,,226694,0,1,0.0,,1,3,639.5454545,0,13.24545455,1,,14440,5,0,89.35384615,131.7,13962.307690000001,0,1026694,261,1317,1,2010,6,1096
20.889,720.0,389.03,0.0,6.0,8-Jun,10,3,12272.72727,0,1,2.0,238733,0,0,0.0,4.0,1,0,840.0,0,8.108181818,1,4.0,0,5,0,78.27692308,0.0,9219.538462,0,1038733,432,0,0,2017,4,3592
6.4079999999999995,597.2727272999999,1016.89,0.0,16.0,Oct-94,23,0,35863.636360000004,1,1,15.0,233048,4,0,0.0,10.0,2,0,647.0454545,10,28.10181818,1,23.0,4,3,0,48.18461538,930.2,38068.84615,0,1033048,170,9302,0,2014,11,2710
18.139,604.5454545,294.96,0.0,5.0,May-99,19,3,13090.909090000001,1,3,8.0,222413,0,0,1.0,8.0,2,1,654.9242423999999,10,18.14545455,1,16.0,0,5,0,38.55384615,0.0,5448.923077,0,1022413,387,0,1,2015,2,2802
11.99,613.6363636,438.12,,,3-Apr,42,1,16118.181819999998,1,4,,232835,0,0,0.0,,1,5,767.0454545,2,19.9,1,,193,5,0,42.0,0.0,11440.0,0,1032835,841,0,0,2011,5,1430
18.205,741.8181818,529.67,0.0,6.0,Sep-98,12,3,17668.181819999998,1,0,5.0,221893,0,0,0.0,10.0,1,2,865.4545455,9,26.76,1,10.0,0,3,0,55.0,241.0,18223.84615,2,1021893,27,2410,1,2015,9,3014
23.43,752.7272727000001,284.39,0.0,5.0,10-Jun,22,5,8181.818181999999,0,0,4.0,242481,3,0,0.0,6.0,1,3,878.1818182,4,23.12727273,1,8.0,3,5,0,39.84615385,0.0,2728.846154,0,1042481,404,0,0,2014,2,2437
14.99,609.0909091,103.99,0.0,10.0,4-Feb,0,2,3000.0,1,3,3.0,239459,0,0,0.0,2.0,0,4,659.8484847999999,8,20.22545455,1,7.0,0,3,0,114.92307690000001,0.0,6222.4615380000005,3,1039459,630,1259,0,2014,12,2740
12.672,769.0909091,164.24,0.0,9.0,8-Feb,14,2,5236.363636,0,0,8.0,216825,2,1,0.0,3.0,1,13,961.3636364,5,11.4,1,10.0,5,3,0,11.63076923,141.0,2589.2307690000002,3,1016825,517,470,2,2017,6,3653
16.489,665.0,866.52,,9.0,Jun-83,45,2,27272.72727,0,0,17.0,211810,4,0,0.0,11.0,2,5,775.8333332999999,3,14.67818182,1,27.0,4,3,0,72.69230769,139.4,79104.92308,0,1011810,418,697,0,2015,1,2771
12.897,695.0,240.37,0.0,11.0,Nov-99,8,2,6363.636364,0,0,4.0,241135,5,0,1.0,3.0,0,1,810.8333332999999,5,31.96363636,1,8.0,173,3,0,70.15384615,0.0,6260.0,3,1041135,361,2828,0,2013,8,2253
6.291,650.0,175.98,0.0,9.0,Jul-00,8,0,5181.818182,0,0,5.0,233846,0,0,0.0,3.0,0,1,812.5,2,9.711818182,1,12.0,0,3,0,17.35384615,251.1,3930.4615380000005,3,1033846,646,2511,1,2017,4,3592
11.421,618.1818182,261.65,0.0,2.0,2-May,37,2,6381.818182,0,1,10.0,210923,5,0,1.0,5.0,2,0,772.7272727000001,0,6.916363636,1,13.0,6,3,0,34.5,0.0,5579.5384619999995,0,1010923,639,0,1,2015,3,2830
17.622,700.0,527.51,0.0,11.0,Apr-91,21,2,17727.27273,0,4,6.0,201737,0,0,0.0,7.0,2,0,875.0,7,23.38181818,1,18.0,0,3,0,44.58461538,487.2,107195.0769,2,1001737,226,4872,1,2017,10,3775
6.49,834.5454545,306.45,0.0,1.0,May-92,26,0,11818.18182,0,0,26.0,243059,0,1,0.0,13.0,0,3,1043.181818,2,18.47272727,1,44.0,0,3,0,23.63076923,719.6,39675.0,3,1043059,42,3598,0,2016,6,3288
21.428,741.8181818,723.27,0.0,12.0,3-Aug,7,4,32618.181819999998,0,0,9.0,223051,0,0,0.0,6.0,1,4,927.2727273,0,38.24,1,18.0,0,5,0,78.34615385,0.0,46061.53846,0,1023051,212,0,1,2016,1,3136
12.62,740.0,676.78,0.0,18.0,Feb-90,14,2,24545.45455,0,0,6.0,208352,0,1,0.0,7.0,1,2,801.6666667000001,1,29.11,1,18.0,0,5,0,18.92307692,0.0,12463.0,4,1008352,161,9511,0,2018,1,3867
5.841,763.6363636,245.16,0.0,28.0,Aug-95,9,0,7272.727273,1,1,6.0,210336,4,1,0.0,5.0,0,6,954.5454545,2,17.61545455,1,8.0,4,3,0,64.9,888.6,31473.23077,3,1010336,519,2962,1,2014,6,2557
10.91,747.2727272999999,379.28,0.0,7.0,Jan-97,12,1,13709.090909999999,0,4,5.0,226891,0,0,0.0,7.0,2,0,809.5454545,7,14.43272727,1,17.0,0,3,2,76.2,450.3,17058.46154,3,1026891,97,4503,2,2018,2,3898
15.905999999999999,752.7272727000001,270.92,0.0,6.0,Oct-98,3,2,6443.181818,0,0,4.0,207590,0,0,0.0,3.0,1,12,940.9090909,10,28.56,1,9.0,0,3,0,77.07692308,892.2,5475.692308,1,1007590,176,2974,0,2016,3,3196
8.9,823.6363636,304.84,0.0,7.0,Aug-82,20,0,7854.5454549999995,0,0,8.0,238336,2,0,0.0,3.0,1,6,892.2727273,7,8.14,1,17.0,5,3,0,71.42307692,0.0,12501.92308,0,1038336,524,4495,0,2013,12,2375
10.75,807.2727272999999,756.63,0.0,7.0,Jul-85,19,1,35000.0,0,0,5.0,248282,0,0,0.0,8.0,1,7,874.5454545,10,16.84636364,1,14.0,0,5,0,60.7,0.0,49854.0,5,1048282,573,14899,0,2016,3,3196
17.57,560.4545455,306.33,0.0,15.0,Mar-95,40,3,12175.0,0,0,9.0,226854,0,1,0.0,6.0,2,0,607.1590909,8,18.78545455,1,16.0,0,5,0,39.4,0.0,13050.46154,2,1026854,781,5313,0,2014,1,2406
11.418,621.8181818,107.18,,,Mar-83,4,1,4545.4545450000005,1,2,,234314,10,1,0.0,,0,6,673.6363636,4,16.42727273,1,,63,5,0,82.2,0.0,9919.538462,0,1034314,100,0,1,2010,9,1188
11.67,600.0,661.14,0.0,9.0,Apr-96,25,1,16363.636359999999,1,0,9.0,224366,0,0,0.0,7.0,2,2,650.0,2,4.835454545,1,15.0,0,3,2,91.6,751.7,17156.46154,3,1024366,41,7517,0,2014,9,2649
13.265999999999998,741.8181818,552.59,,,May-88,13,3,17454.54545,1,3,,239635,0,0,0.0,,0,4,803.6363636,10,7.47,1,,307,3,0,82.96153846,506.9,20118.46154,1,1039635,25,5069,1,2009,3,639
13.06,677.2727272999999,455.68,0.0,25.0,Dec-99,5,2,23636.36364,0,0,12.0,237922,4,0,0.0,4.0,0,0,790.1515152000001,2,28.66909091,1,19.0,4,5,0,19.93846154,0.0,16404.0,0,1037922,467,0,0,2018,6,4018
15.905999999999999,747.2727272999999,481.63,0.0,7.0,4-Sep,0,2,12727.27273,0,0,14.0,239301,0,0,0.0,8.0,0,6,809.5454545,10,35.96727273,1,18.0,0,3,0,56.7,860.0,18905.76923,0,1039301,0,4300,1,2016,3,3196
15.037,720.0,680.36,0.0,29.0,May-98,21,2,16363.636359999999,0,0,22.0,245971,0,1,1.0,17.0,2,0,900.0,3,30.24,1,46.0,0,3,0,38.12307692,0.0,27786.0,0,1045971,120,5242,1,2016,2,3167
8.244,600.0,197.63,0.0,10.0,8-May,12,1,7327.272727,0,1,5.0,236214,4,0,0.0,5.0,2,8,700.0,9,13.53272727,1,9.0,4,3,1,58.15384615,0.0,6189.230769,3,1036214,15,1004,0,2016,3,3196
14.895,730.9090909,541.45,0.0,8.0,May-98,26,3,26000.0,0,1,8.0,206094,4,0,0.0,6.0,1,1,852.7272727,1,16.58181818,1,12.0,4,5,0,63.80769231,961.0,29628.0,4,1006094,272,4805,1,2015,12,3105
13.332,560.4545455,493.26,,,Sep-00,2,1,17520.45455,1,0,,212612,0,1,0.0,,2,0,607.1590909,10,16.8,1,,22313,3,0,83.9,0.0,16894.76923,3,1012612,79,59,1,2012,6,1827
5.32,750.0,1204.6,0.0,12.0,3-Feb,27,0,36363.636360000004,0,0,8.0,249323,6,0,0.0,3.0,1,7,875.0,8,0.54,1,16.0,7,3,0,4.846153846,11.2,4472.4615380000005,2,1049323,830,56,0,2017,3,3561
9.49,679.0909091,512.46,0.0,0.0,Sep-90,24,1,16000.0,0,0,8.0,240545,2,0,0.0,2.0,0,2,848.8636364,0,0.23,1,11.0,5,3,0,2.538461538,790.1,1589.538462,3,1040545,832,7901,0,2016,10,3410
9.441,700.0,130.0,0.0,44.0,2-Jan,32,1,3272.727273,1,5,2.0,202756,4,0,0.0,2.0,0,6,816.6666667000001,2,19.91,1,3.0,4,3,0,98.3,351.2,4128.0,3,1002756,137,1756,1,2014,11,2710
7.191,769.0909091,1253.28,0.0,8.0,1-Jan,8,0,43636.363639999996,1,0,13.0,227961,0,0,0.0,12.0,1,0,897.2727273,5,6.33,1,21.0,0,3,0,26.38461538,2472.0,41951.07692,2,1027961,221,8240,0,2017,1,3502
9.17,763.6363636,605.7,0.0,19.0,May-99,8,1,22454.54545,1,1,10.0,232673,4,0,0.0,6.0,0,10,954.5454545,0,18.49909091,1,13.0,4,3,0,53.8,0.0,20221.0,2,1032673,143,3988,1,2015,5,2891
17.589000000000002,675.0,562.44,0.0,9.0,7-Aug,2,2,17454.54545,0,0,8.0,241225,0,0,0.0,12.0,2,4,731.25,3,20.14363636,1,23.0,0,3,0,64.15384615,0.0,21139.0,0,1041225,31,0,1,2017,4,3592
13.189,690.0,298.89,0.0,6.0,4-Aug,13,1,9000.0,0,5,5.0,202922,0,0,0.0,5.0,1,3,862.5,9,13.44,1,10.0,0,3,1,80.66153846,960.6,10331.0,1,1002922,288,3202,0,2017,10,3775
8.998,593.1818182,188.52,0.0,9.0,Nov-98,19,1,5454.5454549999995,1,0,10.0,225403,3,0,0.0,2.0,0,13,692.0454545,10,6.043636364,1,13.0,3,3,0,21.80769231,101.8,4129.0,3,1025403,233,509,2,2015,9,3014
10.384,645.4545455,352.06,0.0,13.0,Nov-00,35,1,10000.0,0,2,12.0,235443,4,0,0.0,9.0,1,0,753.030303,10,29.84545455,1,26.0,4,3,0,45.34615385,414.6,18154.76923,3,1035443,362,4146,0,2017,11,3806
